result,x,y
3.9015631726587574,3.0,5.0
3.9015631726587574,3.0,5.0
3.7737696163319083,3.0,4.0
3.6617497354347277,8.12,5.0
3.647014588043644,6.92,6.0
3.550874130339014,3.904,6.0
3.550874130339014,3.904,6.0
3.4680094082909965,8.12,4.0
2.802664271603018,3.952,5.0
result,x,y
5.8675339930073855,9.048,7.024
5.862031413854748,9.048,6.976
5.621373103595387,9.048,5.008
5.6106027237227165,8.04,6.0
5.590307977835424,8.048,5.992
5.57555867271719,9.024,5.0
5.518531003457869,7.024,8.0
5.489901941885626,5.048,8.0
5.46286684559935,9.016,6.0
5.308483982570059,10.0,4.0
5.308483982570059,10.0,4.0
5.26167049624377,9.008,6.0
5.26167049624377,9.008,6.0
5.253106411295739,10.0,8.0
5.208857623321918,10.0,7.152
5.20783784114168,10.0,4.928
5.204521981208782,10.0,7.048
5.203516385344883,10.0,5.0
5.2016855819344885,10.0,6.976
5.179646791300509,10.0,6.0
5.179569687235172,10.0,5.976
5.136058541569136,8.007,7.0
5.129973725892108,9.0,8.0
5.129973725892108,9.0,8.0
5.129973725892108,9.0,8.0
5.129973725892108,9.0,8.0
5.129973725892108,9.0,8.0
5.127648011348317,9.0,7.968
5.127256395108617,9.0,4.016
5.057718590879783,8.007,5.08
5.048971972706263,8.006,6.0
5.035470763936117,9.0,5.08
5.027865525411654,9.0,5.92
5.005270247391173,8.0,8.0
5.005270247391173,8.0,8.0
4.991753138500384,3.056,7.0
4.959927094150982,9.992,5.0
4.93692042613759,8.0,4.0
4.93692042613759,8.0,4.0
4.926057149507382,8.0,7.0
4.924408031891369,8.0,6.976
4.903104234847608,4.032,5.952
4.87391789102858,8.0,6.048
4.873027422018469,8.0,6.024
4.8721620915525365,8.0,6.0
4.8721620915525365,8.0,6.0
4.871599346747836,8.0,5.984
4.86946384148785,8.0,5.92
4.758410169459636,6.0,8.0
4.729281061359341,7.0,4.0
4.709643162054756,7.0,6.0
4.706970586697908,7.0,5.952
4.693412040264293,5.024,4.0
4.687928682881332,4.032,4.928
4.641876353203706,5.0,8.0
4.5436580245804885,6.0,6.0
4.542347896917276,6.0,5.984
4.537208599000081,6.0,5.92
4.535266618145442,4.0,8.0
4.535266618145442,4.0,8.0
4.530063414393974,4.0,7.968
4.505530164513072,6.0,4.008
4.486293433917298,6.0,5.008
4.4858644388900055,6.0,4.992
4.484877676113603,6.0,4.952
4.443699424619946,3.0,8.0
4.443699424619946,3.0,8.0
4.443699424619946,3.0,8.0
4.408999187046442,8.976,8.0
4.405264304955001,8.976,4.0
4.377865769737767,5.0,6.0
4.377865769737767,5.0,6.0
4.372516081712096,5.0,5.952
4.2872256534707525,5.0,5.0
4.28672486641714,5.0,4.992
4.28672486641714,5.0,4.992
4.2684658581680255,5.0,4.0
4.2684658581680255,5.0,4.0
4.259112341341472,3.0,7.0
4.225284885797207,4.0,6.048
4.2182356241458905,4.0,6.0
4.21706602207305,4.0,5.992
4.212233229242328,7.976,4.0
4.162213033882634,8.12,8.0
4.095784792142042,7.968,8.0
4.073654395334778,3.0,6.0
3.9951924262971947,9.144,8.0
3.9549067496249775,8.096,4.0
3.9549067496249775,8.096,4.0
3.92118780512729,4.976,8.0
3.9015631726587574,3.0,5.0
3.8694132796071763,7.952,8.0
3.7448266534867454,6.952,8.0
3.7210537617213086,6.944,8.0
3.6375085676666394,6.92,5.952
3.550874130339014,3.904,6.0
3.50663752238556,4.952,8.0
3.3331951115086103,6.912,4.0
3.241138920008849,6.944,4.0
3.144712270125657,5.952,4.0
2.7012748439914294,4.928,4.0
result,x,y
5.865700428278727,9.048,7.008
5.72919843379857,7.048,8.0
5.608571837431651,8.039,6.0
5.489901941885626,5.048,8.0
5.46286684559935,9.016,6.0
5.461004368427174,9.016,5.952
5.37190507349336,9.008,8.0
5.360811731175861,8.024,4.0
5.308483982570059,10.0,4.0
5.305961682533956,8.016,6.0
5.305859425067215,5.048,7.024
5.303387504571797,10.0,4.032
5.2668622046625355,8.016,5.0
5.26167049624377,9.008,6.0
5.26167049624377,9.008,6.0
5.26167049624377,9.008,6.0
5.259683163743208,9.008,5.92
5.253106411295739,10.0,8.0
5.216070372774144,7.024,4.992
5.20783784114168,10.0,4.928
5.203061950023321,10.0,5.008
5.189031204205527,8.072,6.0
5.179646791300509,10.0,6.0
5.136058541569136,8.007,7.0
5.136058541569136,8.007,7.0
5.129973725892108,9.0,8.0
5.129973725892108,9.0,8.0
5.097311086230326,5.048,6.0
5.059458448778679,9.001,6.0
5.048971972706263,8.006,6.0
5.03969160220689,9.0,4.976
5.029165840362207,9.0,6.0
5.027751927939658,9.0,5.912
5.005270247391173,8.0,8.0
4.959927094150982,9.992,5.0
4.93692042613759,8.0,4.0
4.93692042613759,8.0,4.0
4.926057149507382,8.0,7.0
4.924408031891369,8.0,6.976
4.883713840328472,5.008,8.0
4.883713840328472,5.008,8.0
4.878105871232968,9.072,4.008
4.876093211006109,8.992,7.968
4.87391789102858,8.0,6.048
4.8721620915525365,8.0,6.0
4.8721620915525365,8.0,6.0
4.871879296042988,8.0,5.992
4.870295728274918,5.048,5.0
4.863839017774737,8.0,5.0
4.7806626550452895,8.992,6.048
4.7806626550452895,8.992,6.048
4.773043744283664,4.008,7.976
4.758410169459636,6.0,8.0
4.7544917916803024,6.0,7.968
4.743257441080228,5.056,4.928
4.737983836177836,5.008,6.976
4.729281061359341,7.0,4.0
4.7082945172839334,7.0,5.976
4.679909443796467,9.984,5.952
4.650600074249955,4.016,5.992
4.638690266593801,6.0,6.976
4.632718258069985,3.848,5.0
4.542347896917276,6.0,5.984
4.5378420064727,6.0,5.928
4.501773191481873,3.856,4.928
4.477158165454318,7.072,4.0
4.443699424619946,3.0,8.0
4.440422479164058,5.056,4.0
4.423107253192936,4.007,6.0
4.405264304955001,8.976,4.0
4.37231083657528,7.984,6.0
4.298335692671916,8.976,5.0
4.2872256534707525,5.0,5.0
4.284275486104055,7.976,8.0
4.2684658581680255,5.0,4.0
4.2684658581680255,5.0,4.0
4.26358778089829,3.0,7.024
4.257620329098993,3.0,6.992
4.254636032298864,3.0,6.976
4.2516794149173025,4.992,7.0
4.2182356241458905,4.0,6.0
4.1329827752609525,7.976,5.92
4.020629694263439,4.0,4.0
3.9951924262971947,9.144,8.0
3.9549067496249775,8.096,4.0
3.9549067496249775,8.096,4.0
3.9549067496249775,8.096,4.0
3.92118780512729,4.976,8.0
3.910419824080711,3.0,5.056
3.900308558019872,3.0,4.992
3.7448266534867454,6.952,8.0
3.738431889289255,6.951,8.0
3.7373092343653793,6.952,7.944
3.7210537617213086,6.944,8.0
3.6692584310590908,3.92,8.0
3.647014588043644,6.92,6.0
3.5458265172616596,3.904,5.984
3.430839012455695,4.904,5.08
3.323633633123749,5.952,6.0
3.269097864897486,4.96,5.992
2.786952586635799,3.904,4.0
result,x,y
5.835769632993901,8.039,7.976
5.649401273184297,9.072,8.0
5.644990267125689,9.072,7.968
5.6201902756197235,9.024,6.0
5.520557836116262,7.032,6.976
5.461004368427174,9.016,5.952
5.441614599989866,9.016,5.056
5.436914957059024,5.056,8.0
5.428694343153044,8.022,6.0
5.338906469686545,8.056,5.0
5.318899270632656,8.08,8.0
5.305919298665467,10.0,4.016
5.303436887564414,9.008,6.976
5.303263809456389,8.016,5.952
5.290190670193727,5.048,6.944
5.267322206090053,8.016,5.024
5.262984552533146,9.008,6.048
5.26167049624377,9.008,6.0
5.204910288418181,10.0,4.976
5.202168242247768,10.0,5.024
5.202003225357173,7.064,5.952
5.179879428451337,10.0,6.048
5.179646791300509,10.0,6.0
5.155647799811847,9.001,4.0
5.153541416174575,7.024,4.0
5.1413456486589615,8.007,7.072
5.129973725892108,9.0,8.0
5.129973725892108,9.0,8.0
5.129604769967073,9.0,4.0
5.0438562897254835,6.064,5.992
5.038641742154643,9.0,5.0
5.029165840362207,9.0,6.0
5.0031723031476805,8.0,7.976
5.001082266118095,8.0,7.952
4.9559814257045725,5.016,7.024
4.93692042613759,8.0,4.0
4.925505857992407,8.0,6.992
4.922773297455584,8.0,6.952
4.9037963938691815,8.992,4.0
4.880239107013054,5.008,7.976
4.878413643056459,8.992,8.0
4.878105871232968,9.072,4.008
4.87615924907775,5.048,5.024
4.876093211006109,8.992,7.968
4.875339757642613,9.072,4.0
4.87391789102858,8.0,6.048
4.8721620915525365,8.0,6.0
4.8721620915525365,8.0,6.0
4.8721620915525365,8.0,6.0
4.8721620915525365,8.0,6.0
4.871879296042988,8.0,5.992
4.870508281305111,8.0,5.952
4.869720532080612,8.0,5.928
4.868335235129294,5.048,4.992
4.863839017774737,8.0,5.0
4.836306013735646,9.984,4.0
4.7806626550452895,8.992,6.048
4.758410169459636,6.0,8.0
4.743257441080228,5.056,4.928
4.706970586697908,7.0,5.952
4.679912902402271,9.984,5.92
4.679909443796467,9.984,5.952
4.641876353203706,5.0,8.0
4.641876353203706,5.0,8.0
4.6213265339216125,7.992,5.952
4.610451530810897,5.008,6.0
4.590388587967199,5.048,4.0
4.590388587967199,5.048,4.0
4.589145337639418,8.104,8.0
4.53975777974675,6.0,5.952
4.53975777974675,6.0,5.952
4.535266618145442,4.0,8.0
4.5082063822640634,5.008,5.008
4.448826405913572,4.896,8.0
4.405264304955001,8.976,4.0
4.372516081712096,5.0,5.952
4.359774242996178,8.112,8.0
4.298684599119092,8.976,4.992
4.2934112528745025,8.976,6.0
4.284275486104055,7.976,8.0
4.284275486104055,7.976,8.0
4.2684658581680255,5.0,4.0
4.257620329098993,3.0,6.992
4.093969655269124,3.896,7.024
3.96346891971712,4.896,6.048
3.9549067496249775,8.096,4.0
3.8962314578645403,9.126,6.0
3.8849831942988824,9.144,6.976
3.8694132796071763,7.952,8.0
3.7340973494198373,6.951,7.968
3.706958605238994,9.144,5.0
3.658970397667841,9.12,4.0
3.6445863252114252,3.911,7.0
3.616816428865584,8.152,4.0
3.6111334979403518,9.136,4.008
3.576971813950875,7.952,4.0
3.550874130339014,3.904,6.0
3.4339164810408547,3.92,7.024
3.1392459120670235,4.96,5.008
3.1269474194883884,4.934,6.0
2.4530279733320253,3.928,4.0
result,x,y
5.763730148019672,9.024,7.952
5.762652013460113,9.04,5.952
5.742347898140613,9.048,5.952
5.67023630485768,9.04,5.024
5.649401273184297,9.072,8.0
5.644990267125689,9.072,7.968
5.622933638073053,9.024,6.048
5.6201902756197235,9.024,6.0
5.589068645942748,9.016,8.0
5.478752420697058,8.032,5.008
5.47195154822875,8.032,4.928
5.464801817024692,9.016,6.048
5.461004368427174,9.016,5.952
5.432052860916874,8.022,6.048
5.428694343153044,8.022,6.0
5.315215425326314,5.048,7.072
5.303436887564414,9.008,6.976
5.296469577559066,5.048,6.976
5.293332035328669,5.048,6.96
5.290190670193727,5.048,6.944
5.262984552533146,9.008,6.048
5.261460248033113,9.008,5.992
5.2604471788897635,9.008,5.952
5.259870254885723,9.008,5.928
5.253106411295739,10.0,8.0
5.214915595157811,7.024,4.976
5.179879428451337,10.0,6.048
5.179646791300509,10.0,6.0
5.1378082333184345,8.007,7.024
5.129604769967073,9.0,4.0
5.127977326323253,8.008,4.0
5.097311086230326,5.048,6.0
5.084010526542641,8.008,5.0
5.0438562897254835,6.064,5.992
5.005270247391173,8.0,8.0
5.005270247391173,8.0,8.0
5.005270247391173,8.0,8.0
5.0031723031476805,8.0,7.976
4.932094668439391,4.88,8.0
4.922231617446724,8.0,6.944
4.87615924907775,5.048,5.024
4.871322257098235,8.0,5.976
4.870508281305111,8.0,5.952
4.852540051019901,5.048,4.928
4.836306013735646,9.984,4.0
4.835851261301654,8.096,8.0
4.7806626550452895,8.992,6.048
4.779884680350898,8.992,6.0
4.758410169459636,6.0,8.0
4.736452594792834,5.056,4.904
4.710996548277808,7.992,4.0
4.7082945172839334,7.0,5.976
4.688136778518605,5.04,4.008
4.6800024252574755,9.984,6.0
4.641876353203706,5.0,8.0
4.6213265339216125,7.992,5.952
4.610451530810897,5.008,6.0
4.610451530810897,5.008,6.0
4.590388587967199,5.048,4.0
4.53975777974675,6.0,5.952
4.402248844002037,8.976,4.016
4.402248844002037,8.976,4.016
4.377865769737767,5.0,6.0
4.372516081712096,5.0,5.952
4.359774242996178,8.112,8.0
4.306367353451358,8.176,7.968
4.297325842141936,8.976,5.024
4.257620329098993,3.0,6.992
4.245290154095264,4.992,6.952
4.21706602207305,4.0,5.992
4.201775154303931,8.112,7.024
4.136260094299466,7.976,6.0
4.085212185420394,3.896,6.992
4.04205111412216,4.992,4.976
3.996896398850414,9.12,5.992
3.9289875607036024,7.968,5.992
3.9247507388781613,5.088,5.008
3.886660121661807,9.144,6.992
3.8694132796071763,7.952,8.0
3.8694132796071763,7.952,8.0
3.771825397740378,8.103,4.0
3.76786163597517,4.902,6.0
3.7210537617213086,6.944,8.0
3.7064541871876817,9.144,4.992
3.6801277130923395,9.144,4.0
3.660242987234382,8.12,4.992
3.658970397667841,9.12,4.0
3.6524511892258955,7.952,6.0
3.61183274718826,4.928,7.952
3.5979751517867,8.151,4.0
3.57964408688957,7.952,5.024
3.5458265172616596,3.904,5.984
3.542726256621309,4.976,4.0
3.4593438301436397,7.744,4.976
3.429838199791879,3.92,7.008
3.3599623693016527,3.911,6.0
3.1863566575015305,4.928,6.0
3.1863566575015305,4.928,6.0
3.1863566575015305,4.928,6.0
3.123441588572369,4.934,5.984
3.037822412140668,3.911,5.024
result,x,y
5.7678816471821595,9.024,8.0
5.765111624113268,9.024,7.968
5.765111624113268,9.024,7.968
5.762652013460113,9.04,5.952
5.649401273184297,9.072,8.0
5.618837537418173,9.024,5.976
5.602749074551772,8.022,8.0
5.585236190593755,9.016,7.952
5.518531003457869,7.024,8.0
5.498783824503833,9.072,6.952
5.497575491103946,9.072,6.944
5.464801817024692,9.016,6.048
5.432052860916874,8.022,6.048
5.4179920202655945,9.014,6.048
5.369498390575806,9.008,7.968
5.309756051218493,3.856,8.0
5.306181492260899,9.008,7.024
5.291761831631942,5.048,6.952
5.262984552533146,9.008,6.048
5.261760081026346,6.048,5.992
5.26167049624377,9.008,6.0
5.2604471788897635,9.008,5.952
5.253106411295739,10.0,8.0
5.213766994551306,7.024,4.96
5.202168242247768,10.0,5.024
5.179879428451337,10.0,6.048
5.179493837373514,10.0,5.92
5.1737994805675145,8.064,4.976
5.13664034633386,8.007,7.008
5.097311086230326,5.048,6.0
5.0938965927238655,5.048,5.984
5.075080392971569,8.007,5.952
5.0470364910065015,8.006,5.952
5.042076772223149,6.064,5.984
5.0031723031476805,8.0,7.976
5.0031723031476805,8.0,7.976
5.001082266118095,8.0,7.952
4.969135904373039,5.024,6.0
4.93692042613759,8.0,4.0
4.922231617446724,8.0,6.944
4.878413643056459,8.992,8.0
4.86243546283507,5.048,4.968
4.852540051019901,5.048,4.928
4.836306013735646,9.984,4.0
4.779765832609306,8.992,5.992
4.779765832609306,8.992,5.992
4.765662776106381,5.056,5.008
4.765662776106381,5.056,5.008
4.734175484848514,5.056,4.896
4.685995215758264,5.04,4.0
4.685995215758264,5.04,4.0
4.672246630966726,7.992,6.96
4.641876353203706,5.0,8.0
4.4552076985642675,4.88,6.048
4.4253767330244,7.984,6.976
4.408999187046442,8.976,8.0
4.372516081712096,5.0,5.952
4.369870461614889,5.0,5.928
4.343530071097649,3.896,8.0
4.317791982781345,5.904,8.0
4.317791982781345,5.904,8.0
4.314342936257288,7.096,6.0
4.297992955786662,8.976,5.008
4.297325842141936,8.976,5.024
4.294567224994532,5.001,4.0
4.2934112528745025,8.976,6.0
4.159660268104042,6.976,8.0
4.134256886355073,7.976,5.952
4.085212185420394,3.896,6.992
4.010328424033912,8.168,4.0
4.006468144098918,8.112,5.928
3.9996501364360046,7.969,4.0
3.9986071948507886,8.12,6.944
3.996896398850414,9.12,5.992
3.9906699435836255,9.12,5.952
3.9359317537942045,4.896,5.952
3.92118780512729,4.976,8.0
3.905368025573245,5.088,4.952
3.889179053081164,9.144,7.016
3.888338941665102,9.144,7.008
3.8858214197244423,9.144,6.984
3.774862848911336,4.92,8.0
3.7628930611629894,7.952,7.072
3.75259516477585,5.974,6.0
3.720523327594863,3.908,6.976
3.702532255925983,9.144,4.928
3.656910131596902,7.952,6.048
3.648152198186458,8.12,4.928
3.645878536531521,7.952,5.928
3.61183274718826,4.928,7.952
3.5862368347075173,8.112,4.016
3.584196909537553,8.112,4.008
3.5772765034051766,7.952,4.976
3.5433827042810107,8.128,4.904
3.410827455907171,4.928,6.992
3.303111669527663,4.92,5.952
3.1863566575015305,4.928,6.0
3.1426602433411075,3.92,5.952
3.130915679808947,4.96,4.928
2.950178036133682,4.928,5.024
2.507827737490535,3.92,4.0
result,x,y
5.968875302660092,9.04,8.0
5.873821273111173,9.04,7.072
5.864144496728311,9.04,6.976
5.853891284905746,8.048,8.0
5.765111624113268,9.024,7.968
5.710533406915729,9.031,5.952
5.67023630485768,9.04,5.024
5.6635632962916755,9.04,4.96
5.649401273184297,9.072,8.0
5.646093952259516,9.072,7.976
5.622933638073053,9.024,6.048
5.61973795106208,9.024,5.992
5.6174975607779825,9.024,5.952
5.55315002477351,9.024,4.0
5.516782972212444,9.072,7.072
5.497575491103946,9.072,6.944
5.481139811032596,5.048,7.952
5.4803159297294926,5.04,8.0
5.46286684559935,9.016,6.0
5.429807882754749,8.022,6.016
5.4179920202655945,9.014,6.048
5.37190507349336,9.008,8.0
5.320546244130994,9.008,4.0
5.315215425326314,5.048,7.072
5.309756051218493,3.856,8.0
5.305513853136445,7.024,6.048
5.264873950866458,9.008,6.112
5.263227726853384,6.048,6.0
5.2604471788897635,9.008,5.952
5.249169683060599,6.064,6.976
5.213766994551306,7.024,4.96
5.20894917306496,9.088,8.0
5.179879428451337,10.0,6.048
5.177723947408968,5.06,6.976
5.160393287430337,7.025,4.0
5.097311086230326,5.048,6.0
5.0938965927238655,5.048,5.984
5.075080392971569,8.007,5.952
5.075080392971569,8.007,5.952
5.046200233599842,8.004,6.976
5.005270247391173,8.0,8.0
4.929959899055974,8.0,7.056
4.925781306320144,8.0,6.996
4.925505857992407,8.0,6.992
4.86946384148785,8.0,5.92
4.864405126688334,5.048,4.976
4.860462693061651,5.048,4.96
4.852540051019901,5.048,4.928
4.818308084749138,5.024,4.952
4.813884397489191,8.992,6.976
4.7806626550452895,8.992,6.048
4.779765832609306,8.992,5.992
4.765662776106381,5.056,5.008
4.6607660247790275,9.079,4.0
4.639683836382716,7.991,6.944
4.635047787673892,5.0,7.952
4.505961613775382,5.0,7.024
4.462905989564776,6.992,6.048
4.4552076985642675,4.88,6.048
4.428065969847069,4.88,5.952
4.426501677574922,7.984,6.992
4.408999187046442,8.976,8.0
4.372516081712096,5.0,5.952
4.372516081712096,5.0,5.952
4.3251346655381795,7.096,6.048
4.3251346655381795,7.096,6.048
4.303366617088369,8.976,4.896
4.2994010708640795,8.976,4.976
4.294567224994532,5.001,4.0
4.285249579157512,5.0,4.968
4.255370613454937,6.983,7.008
4.1936688670591025,8.112,6.976
4.137660109826141,4.88,5.024
4.134256886355073,7.976,5.952
4.109198932135166,3.896,7.08
4.004951328620735,8.112,5.92
3.998139051910416,9.12,6.0
3.9906699435836255,9.12,5.952
3.972608333142716,6.976,5.984
3.947458712958072,4.896,5.992
3.938471364979667,6.976,5.024
3.9081532551971634,5.088,4.96
3.8907717533767237,5.92,8.0
3.8849831942988824,9.144,6.976
3.783149919628481,9.144,5.952
3.7522893460160383,7.952,6.976
3.748201608545751,5.974,5.952
3.7461897417571666,3.908,7.072
3.720523327594863,3.908,6.976
3.7044676508250163,9.144,4.96
3.6710213899926534,7.954,5.952
3.664730937630058,8.119,4.928
3.6524511892258955,7.952,6.0
3.6524511892258955,7.952,6.0
3.543297711818112,3.904,5.976
3.4073438430725513,4.928,6.976
3.3801887801826176,7.936,4.0
3.1863566575015305,4.928,6.0
3.1426602433411075,3.92,5.952
3.0408705550238775,4.92,4.976
2.936314882858683,4.928,4.968
result,x,y
5.9638980170054205,9.04,7.952
5.884026811152992,9.031,8.0
5.873821273111173,9.04,7.072
5.862031413854748,9.048,6.976
5.772068863572443,9.04,6.048
5.762652013460113,9.04,5.952
5.688384741954344,9.024,7.024
5.6635632962916755,9.04,4.96
5.660197690780813,9.04,4.928
5.660197690780813,9.04,4.928
5.644990267125689,9.072,7.968
5.61973795106208,9.024,5.992
5.6174975607779825,9.024,5.952
5.6174975607779825,9.024,5.952
5.584810498152073,8.048,5.952
5.518531003457869,7.024,8.0
5.507212411295498,9.072,7.008
5.504751804943247,9.056,4.952
5.489901941885626,5.048,8.0
5.432052860916874,8.022,6.048
5.4179920202655945,9.014,6.048
5.414548653241303,9.014,5.952
5.353871559181432,9.072,6.048
5.337232522380257,9.072,5.952
5.318917025410531,9.008,4.016
5.315215425326314,5.048,7.072
5.304345744495126,9.008,6.992
5.300929083100023,7.024,6.0
5.299410537100117,7.024,5.984
5.29860282897841,5.04,6.976
5.264873950866458,9.008,6.112
5.262984552533146,9.008,6.048
5.20894917306496,9.088,8.0
5.184616141594489,5.06,7.008
5.179879428451337,10.0,6.048
5.134321760712282,8.007,6.976
5.107521300097875,5.048,6.048
5.075080392971569,8.007,5.952
5.073801246512439,8.007,5.92
5.053047118078013,8.004,7.072
5.046200233599842,8.004,6.976
5.0166629724702325,5.056,6.0
4.997827151097429,8.999,5.952
4.993402101114794,8.004,6.048
4.953399692171081,9.096,7.952
4.925781306320144,8.0,6.996
4.922231617446724,8.0,6.944
4.898928953165502,7.008,4.96
4.898881834050336,9.991,5.952
4.871322257098235,8.0,5.976
4.86583134713597,8.0,4.928
4.860462693061651,5.048,4.96
4.852540051019901,5.048,4.928
4.844565664463541,5.048,4.896
4.818308084749138,5.024,4.952
4.813884397489191,8.992,6.976
4.778838850774097,8.992,5.92
4.639683836382716,7.991,6.944
4.635047787673892,5.0,7.952
4.579045821679079,9.184,4.96
4.5445697837499335,7.095,6.944
4.4952348938837465,5.0,6.944
4.466524510328842,8.096,5.952
4.408999187046442,8.976,8.0
4.408999187046442,8.976,8.0
4.408999187046442,8.976,8.0
4.408999187046442,8.976,8.0
4.390410864563934,4.992,8.0
4.383290923333719,5.0,6.048
4.37231083657528,7.984,6.0
4.3251346655381795,7.096,6.048
4.317791982781345,5.904,8.0
4.294567224994532,5.001,4.0
4.2295905575392485,5.088,5.992
4.134256886355073,7.976,5.952
4.133793685607252,4.992,6.048
